,INTLDES,NORAD_CAT_ID,OBJECT_TYPE,SATNAME,COUNTRY,LAUNCH,SITE,DECAY,PERIOD,INCLINATION,APOGEE,PERIGEE,COMMENT,COMMENTCODE,RCSVALUE,RCS_SIZE,FILE,LAUNCH_YEAR,LAUNCH_NUM,LAUNCH_PIECE,CURRENT,OBJECT_NAME,OBJECT_ID,OBJECT_NUMBER
10,1981-053SB,42163,DEBRIS,COSMOS 1275 DEB,CIS,1981-06-04,PKMTR,,105.15,83.01,1089,914,,3,0,SMALL,7337,1981,53,SB,Y,COSMOS 1275 DEB,1981-053SB,42163
11,1981-053QZ,42137,DEBRIS,COSMOS 1275 DEB,CIS,1981-06-04,PKMTR,,106.00,82.88,1157,925,,3,0,SMALL,7337,1981,53,QZ,Y,COSMOS 1275 DEB,1981-053QZ,42137
12,1981-053PU,42108,DEBRIS,COSMOS 1275 DEB,CIS,1981-06-04,PKMTR,,101.70,83.18,855,824,,3,0,SMALL,7337,1981,53,PU,Y,COSMOS 1275 DEB,1981-053PU,42108
13,1999-025EXJ,41004,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,105.94,99.23,1237,840,,3,0,SMALL,7337,1999,25,EXJ,Y,FENGYUN 1C DEB,1999-025EXJ,41004
14,1976-077GL,40767,DEBRIS,DELTA 1 DEB,US,1976-07-29,AFWTR,,117.90,102.11,1677,1496,,3,0,SMALL,7337,1976,77,GL,Y,DELTA 1 DEB,1976-077GL,40767
15,1976-077GD,40760,DEBRIS,DELTA 1 DEB,US,1976-07-29,AFWTR,,124.57,103.32,2269,1500,,3,0,SMALL,7337,1976,77,GD,Y,DELTA 1 DEB,1976-077GD,40760
16,1976-077FW,40753,DEBRIS,DELTA 1 DEB,US,1976-07-29,AFWTR,,117.08,101.94,1598,1501,,3,0,SMALL,7337,1976,77,FW,Y,DELTA 1 DEB,1976-077FW,40753
17,1981-053NP,39953,DEBRIS,COSMOS 1275 DEB,CIS,1981-06-04,PKMTR,,106.50,82.98,1193,936,,3,0,SMALL,7337,1981,53,NP,Y,COSMOS 1275 DEB,1981-053NP,39953
18,1981-053NN,39952,DEBRIS,COSMOS 1275 DEB,CIS,1981-06-04,PKMTR,,104.13,83.06,1021,887,,3,0,SMALL,7337,1981,53,NN,Y,COSMOS 1275 DEB,1981-053NN,39952
19,1981-053NA,39940,DEBRIS,COSMOS 1275 DEB,CIS,1981-06-04,PKMTR,,105.31,82.99,1064,954,,3,0,SMALL,7337,1981,53,NA,Y,COSMOS 1275 DEB,1981-053NA,39940
20,1993-016AZ,39875,DEBRIS,SL-16 DEB,CIS,1993-03-26,TTMTR,,102.70,70.97,999,774,,3,0,SMALL,7337,1993,16,AZ,Y,SL-16 DEB,1993-016AZ,39875
21,1997-051ABD,39796,DEBRIS,IRIDIUM 33 DEB,US,1997-09-14,TTMTR,,99.67,86.37,794,692,,3,0,SMALL,7337,1997,51,ABD,Y,IRIDIUM 33 DEB,1997-051ABD,39796
22,1992-093KG,39716,DEBRIS,SL-16 DEB,CIS,1992-12-25,TTMTR,,102.56,71.14,954,805,,3,0,SMALL,7337,1992,93,KG,Y,SL-16 DEB,1992-093KG,39716
23,1979-095CJ,39607,DEBRIS,METEOR 2-5 DEB,CIS,1979-10-31,PKMTR,,101.45,81.21,840,815,,3,0,SMALL,7337,1979,95,CJ,Y,METEOR 2-5 DEB,1979-095CJ,39607
24,1999-025ETA,38515,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,102.23,99.03,891,837,,3,0,SMALL,7337,1999,25,ETA,Y,FENGYUN 1C DEB,1999-025ETA,38515
25,1999-025ESS,38507,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,101.56,98.94,861,805,,3,0,SMALL,7337,1999,25,ESS,Y,FENGYUN 1C DEB,1999-025ESS,38507
26,1999-025ERZ,38490,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,102.49,99.14,914,840,,3,0,SMALL,7337,1999,25,ERZ,Y,FENGYUN 1C DEB,1999-025ERZ,38490
27,2012-031B,38359,ROCKET BODY,PEGASUS R/B,US,2012-06-13,KWAJL,,97.17,6.03,629,618,,3,0,MEDIUM,7337,2012,31,B,Y,PEGASUS R/B,2012-031B,38359
28,1993-036BSX,38207,DEBRIS,COSMOS 2251 DEB,CIS,1993-06-16,PKMTR,,100.39,74.02,803,751,,3,0,SMALL,7337,1993,36,BSX,Y,COSMOS 2251 DEB,1993-036BSX,38207
29,1993-036BSU,38204,DEBRIS,COSMOS 2251 DEB,CIS,1993-06-16,PKMTR,,99.14,73.88,760,675,,3,0,SMALL,7337,1993,36,BSU,Y,COSMOS 2251 DEB,1993-036BSU,38204
30,1999-025EPX,38126,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,107.54,98.73,1372,854,,3,0,SMALL,7337,1999,25,EPX,Y,FENGYUN 1C DEB,1999-025EPX,38126
31,1993-036BPN,37963,DEBRIS,COSMOS 2251 DEB,CIS,1993-06-16,PKMTR,,102.66,74.06,1003,766,,3,0,SMALL,7337,1993,36,BPN,Y,COSMOS 2251 DEB,1993-036BPN,37963
32,1999-025ENX,37922,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,102.17,99.11,914,809,,3,0,SMALL,7337,1999,25,ENX,Y,FENGYUN 1C DEB,1999-025ENX,37922
33,1999-025ENK,37910,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,101.49,99.02,866,792,,3,0,SMALL,7337,1999,25,ENK,Y,FENGYUN 1C DEB,1999-025ENK,37910
34,1999-025EMW,37897,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,101.59,98.90,848,820,,3,0,SMALL,7337,1999,25,EMW,Y,FENGYUN 1C DEB,1999-025EMW,37897
35,1999-025EMP,37722,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,98.50,98.31,805,568,,3,0,SMALL,7337,1999,25,EMP,Y,FENGYUN 1C DEB,1999-025EMP,37722
36,1999-025ELR,37700,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,102.09,99.05,880,835,,3,0,SMALL,7337,1999,25,ELR,Y,FENGYUN 1C DEB,1999-025ELR,37700
37,1999-025EKZ,37684,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,104.91,98.17,1176,804,,3,0,SMALL,7337,1999,25,EKZ,Y,FENGYUN 1C DEB,1999-025EKZ,37684
38,1999-025EJN,37468,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,102.73,98.14,953,823,,3,0,SMALL,7337,1999,25,EJN,Y,FENGYUN 1C DEB,1999-025EJN,37468
39,1999-025EJM,37467,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,96.16,99.40,588,560,,3,0,SMALL,7337,1999,25,EJM,Y,FENGYUN 1C DEB,1999-025EJM,37467
40,1999-025EHU,37450,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,104.83,97.69,1231,742,,3,0,SMALL,7337,1999,25,EHU,Y,FENGYUN 1C DEB,1999-025EHU,37450
41,1993-036BHZ,37285,DEBRIS,COSMOS 2251 DEB,CIS,1993-06-16,PKMTR,,100.20,74.03,787,749,,3,0,SMALL,7337,1993,36,BHZ,Y,COSMOS 2251 DEB,1993-036BHZ,37285
42,1993-036BFT,37097,DEBRIS,COSMOS 2251 DEB,CIS,1993-06-16,PKMTR,,98.94,74.02,788,628,,3,0,SMALL,7337,1993,36,BFT,Y,COSMOS 2251 DEB,1993-036BFT,37097
43,1999-025EDS,37034,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,100.43,98.95,856,702,,3,0,SMALL,7337,1999,25,EDS,Y,FENGYUN 1C DEB,1999-025EDS,37034
44,1999-025ECM,37005,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,100.06,98.92,838,684,,3,0,SMALL,7337,1999,25,ECM,Y,FENGYUN 1C DEB,1999-025ECM,37005
45,1999-025ECL,37004,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,98.78,97.74,819,582,,3,0,SMALL,7337,1999,25,ECL,Y,FENGYUN 1C DEB,1999-025ECL,37004
46,1999-025EBU,36988,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,100.83,98.40,984,612,,3,0,SMALL,7337,1999,25,EBU,Y,FENGYUN 1C DEB,1999-025EBU,36988
47,1987-011AJ,36954,DEBRIS,COSMOS 1818 COOLANT,CIS,1987-02-01,TTMTR,,100.55,65.02,797,772,,3,0,SMALL,7337,1987,11,AJ,Y,COSMOS 1818 COOLANT,1987-011AJ,36954
48,1987-011AG,36952,DEBRIS,COSMOS 1818 COOLANT,CIS,1987-02-01,TTMTR,,100.62,65.01,802,774,,3,0,SMALL,7337,1987,11,AG,Y,COSMOS 1818 COOLANT,1987-011AG,36952
49,1987-011AF,36951,DEBRIS,COSMOS 1818 COOLANT,CIS,1987-02-01,TTMTR,,100.58,65.01,795,777,,3,0,SMALL,7337,1987,11,AF,Y,COSMOS 1818 COOLANT,1987-011AF,36951
50,1987-011AC,36948,DEBRIS,COSMOS 1818 COOLANT,CIS,1987-02-01,TTMTR,,100.50,65.01,794,771,,3,0,SMALL,7337,1987,11,AC,Y,COSMOS 1818 COOLANT,1987-011AC,36948
51,1999-025EAZ,36727,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,100.11,99.03,853,675,,3,0,SMALL,7337,1999,25,EAZ,Y,FENGYUN 1C DEB,1999-025EAZ,36727
52,1999-025DZU,36698,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,100.08,99.01,810,715,,3,0,SMALL,7337,1999,25,DZU,Y,FENGYUN 1C DEB,1999-025DZU,36698
53,1999-025DZJ,36688,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,101.12,99.04,865,758,,3,0,SMALL,7337,1999,25,DZJ,Y,FENGYUN 1C DEB,1999-025DZJ,36688
54,1999-025DXV,36651,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,100.51,98.38,965,601,,3,0,SMALL,7337,1999,25,DXV,Y,FENGYUN 1C DEB,1999-025DXV,36651
55,1993-036BBG,36457,DEBRIS,COSMOS 2251 DEB,CIS,1993-06-16,PKMTR,,99.40,74.05,763,697,,3,0,SMALL,7337,1993,36,BBG,Y,COSMOS 2251 DEB,1993-036BBG,36457
56,1993-036BAZ,36450,DEBRIS,COSMOS 2251 DEB,CIS,1993-06-16,PKMTR,,100.08,74.02,787,738,,3,0,SMALL,7337,1993,36,BAZ,Y,COSMOS 2251 DEB,1993-036BAZ,36450
57,1972-022E,36306,DEBRIS,METEOR 1-11 DEB,CIS,1972-03-30,PKMTR,,100.44,81.23,804,754,,3,0,SMALL,7337,1972,22,E,Y,METEOR 1-11 DEB,1972-022E,36306
58,2000-033E,36294,DEBRIS,NADEZHDA 6 DEB,CIS,2000-06-28,PKMTR,,98.33,98.30,690,667,,3,0,SMALL,7337,2000,33,E,Y,NADEZHDA 6 DEB,2000-033E,36294
59,1999-025DVX,36246,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,102.33,99.02,966,773,,3,0,SMALL,7337,1999,25,DVX,Y,FENGYUN 1C DEB,1999-025DVX,36246
60,1999-025DVR,36240,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,101.87,99.39,1112,582,,3,0,SMALL,7337,1999,25,DVR,Y,FENGYUN 1C DEB,1999-025DVR,36240
61,1999-025DUE,36205,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,102.00,99.42,921,786,,3,0,SMALL,7337,1999,25,DUE,Y,FENGYUN 1C DEB,1999-025DUE,36205
62,1999-025DTN,36189,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,100.11,98.96,833,695,,3,0,SMALL,7337,1999,25,DTN,Y,FENGYUN 1C DEB,1999-025DTN,36189
63,1999-025DSN,36165,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,103.58,98.01,1077,779,,3,0,SMALL,7337,1999,25,DSN,Y,FENGYUN 1C DEB,1999-025DSN,36165
64,1999-025DSJ,36161,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,100.10,97.67,933,594,,3,0,SMALL,7337,1999,25,DSJ,Y,FENGYUN 1C DEB,1999-025DSJ,36161
65,1999-025DRS,36145,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,100.57,98.99,851,720,,3,0,SMALL,7337,1999,25,DRS,Y,FENGYUN 1C DEB,1999-025DRS,36145
66,1999-025DRR,36144,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,102.55,98.41,986,773,,3,0,SMALL,7337,1999,25,DRR,Y,FENGYUN 1C DEB,1999-025DRR,36144
67,1999-025DRH,36136,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,100.30,98.95,830,715,,3,0,SMALL,7337,1999,25,DRH,Y,FENGYUN 1C DEB,1999-025DRH,36136
68,1993-036AWJ,35992,DEBRIS,COSMOS 2251 DEB,CIS,1993-06-16,PKMTR,,98.21,73.95,737,609,,3,0,SMALL,7337,1993,36,AWJ,Y,COSMOS 2251 DEB,1993-036AWJ,35992
69,1997-051TR,35908,DEBRIS,IRIDIUM 33 DEB,US,1997-09-14,TTMTR,,101.74,86.24,911,771,,3,0,SMALL,7337,1997,51,TR,Y,IRIDIUM 33 DEB,1997-051TR,35908
70,1997-051TQ,35907,DEBRIS,IRIDIUM 33 DEB,US,1997-09-14,TTMTR,,102.46,86.37,980,771,,3,0,SMALL,7337,1997,51,TQ,Y,IRIDIUM 33 DEB,1997-051TQ,35907
71,1997-051TL,35860,DEBRIS,IRIDIUM 33 DEB,US,1997-09-14,TTMTR,,100.46,86.45,794,766,,3,0,SMALL,7337,1997,51,TL,Y,IRIDIUM 33 DEB,1997-051TL,35860
72,1993-036ALZ,35582,DEBRIS,COSMOS 2251 DEB,CIS,1993-06-16,PKMTR,,100.40,74.04,791,763,,3,0,SMALL,7337,1993,36,ALZ,Y,COSMOS 2251 DEB,1993-036ALZ,35582
73,2001-049PW,35338,DEBRIS,PSLV DEB,IND,2001-10-22,SRI,,100.43,97.91,918,639,,3,0,SMALL,7337,2001,49,PW,Y,PSLV DEB,2001-049PW,35338
74,2001-049PT,35335,DEBRIS,PSLV DEB,IND,2001-10-22,SRI,,98.07,97.77,701,632,,3,0,SMALL,7337,2001,49,PT,Y,PSLV DEB,2001-049PT,35335
75,1997-051PU,35304,DEBRIS,IRIDIUM 33 DEB,US,1997-09-14,TTMTR,,102.43,86.36,979,769,,3,0,SMALL,7337,1997,51,PU,Y,IRIDIUM 33 DEB,1997-051PU,35304
76,1999-025DNT,35187,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,101.21,99.70,848,784,,3,0,SMALL,7337,1999,25,DNT,Y,FENGYUN 1C DEB,1999-025DNT,35187
77,1999-025DNC,35172,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,97.48,98.67,827,449,,3,0,SMALL,7337,1999,25,DNC,Y,FENGYUN 1C DEB,1999-025DNC,35172
78,1999-025DME,35150,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,99.12,99.26,813,620,,3,0,SMALL,7337,1999,25,DME,Y,FENGYUN 1C DEB,1999-025DME,35150
79,1999-025DJU,35092,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,100.77,98.86,863,727,,3,0,SMALL,7337,1999,25,DJU,Y,FENGYUN 1C DEB,1999-025DJU,35092
80,1999-025DGR,33704,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,97.25,99.01,748,506,,3,0,SMALL,7337,1999,25,DGR,Y,FENGYUN 1C DEB,1999-025DGR,33704
81,1999-025DFN,33677,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,100.22,98.89,843,695,,3,0,SMALL,7337,1999,25,DFN,Y,FENGYUN 1C DEB,1999-025DFN,33677
82,1971-024J,33518,DEBRIS,THOR DELTA 1 DEB,US,1971-04-01,AFWTR,,111.92,88.15,1342,1288,,3,0,SMALL,7337,1971,24,J,Y,THOR DELTA 1 DEB,1971-024J,33518
83,1971-024G,33516,DEBRIS,THOR DELTA 1 DEB,US,1971-04-01,AFWTR,,111.82,88.15,1345,1276,,3,0,SMALL,7337,1971,24,G,Y,THOR DELTA 1 DEB,1971-024G,33516
84,1971-024E,33514,DEBRIS,THOR DELTA 1 DEB,US,1971-04-01,AFWTR,,111.52,88.17,1346,1247,,3,0,SMALL,7337,1971,24,E,Y,THOR DELTA 1 DEB,1971-024E,33514
85,1999-025DAZ,32437,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,98.99,99.44,761,660,,3,0,SMALL,7337,1999,25,DAZ,Y,FENGYUN 1C DEB,1999-025DAZ,32437
86,1999-025DAN,32426,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,105.88,98.27,1259,812,,3,0,SMALL,7337,1999,25,DAN,Y,FENGYUN 1C DEB,1999-025DAN,32426
87,1999-025CZU,32408,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,99.89,98.82,945,561,,3,0,SMALL,7337,1999,25,CZU,Y,FENGYUN 1C DEB,1999-025CZU,32408
88,1999-025CZN,32369,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,105.62,98.38,1344,702,,3,0,SMALL,7337,1999,25,CZN,Y,FENGYUN 1C DEB,1999-025CZN,32369
89,1999-025CYD,32336,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,100.32,98.99,873,674,,3,0,SMALL,7337,1999,25,CYD,Y,FENGYUN 1C DEB,1999-025CYD,32336
90,1999-025CVR,32219,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,101.34,98.84,885,760,,3,0,SMALL,7337,1999,25,CVR,Y,FENGYUN 1C DEB,1999-025CVR,32219
91,1999-025CTJ,32164,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,99.40,99.33,818,642,,3,0,SMALL,7337,1999,25,CTJ,Y,FENGYUN 1C DEB,1999-025CTJ,32164
92,1999-025CSR,32147,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,96.41,99.02,711,463,,3,0,SMALL,7337,1999,25,CSR,Y,FENGYUN 1C DEB,1999-025CSR,32147
93,1999-025CKY,31897,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,101.45,98.83,890,764,,3,0,SMALL,7337,1999,25,CKY,Y,FENGYUN 1C DEB,1999-025CKY,31897
94,1999-025CJY,31858,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,106.09,97.63,1318,773,,3,0,SMALL,7337,1999,25,CJY,Y,FENGYUN 1C DEB,1999-025CJY,31858
95,1999-025CJE,31840,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,103.37,99.10,987,849,,3,0,SMALL,7337,1999,25,CJE,Y,FENGYUN 1C DEB,1999-025CJE,31840
96,1999-025CGD,31778,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,102.82,99.29,926,859,,3,0,SMALL,7337,1999,25,CGD,Y,FENGYUN 1C DEB,1999-025CGD,31778
97,1999-025CBU,31662,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,102.61,98.97,917,847,,3,0,SMALL,7337,1999,25,CBU,Y,FENGYUN 1C DEB,1999-025CBU,31662
98,1999-025BTM,31425,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,103.03,98.79,961,842,,3,0,SMALL,7337,1999,25,BTM,Y,FENGYUN 1C DEB,1999-025BTM,31425
99,1999-025BTH,31421,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,101.39,98.97,870,779,,3,0,SMALL,7337,1999,25,BTH,Y,FENGYUN 1C DEB,1999-025BTH,31421
100,1999-025BSH,31377,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,100.16,98.94,845,687,,3,0,SMALL,7337,1999,25,BSH,Y,FENGYUN 1C DEB,1999-025BSH,31377
101,1999-025BRJ,31354,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,100.86,98.37,987,612,,3,0,SMALL,7337,1999,25,BRJ,Y,FENGYUN 1C DEB,1999-025BRJ,31354
102,1999-025BKJ,31204,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,104.22,98.06,1143,773,,3,0,SMALL,7337,1999,25,BKJ,Y,FENGYUN 1C DEB,1999-025BKJ,31204
103,1999-025BAS,30952,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,100.35,99.71,843,708,,3,0,SMALL,7337,1999,25,BAS,Y,FENGYUN 1C DEB,1999-025BAS,30952
104,1999-025AYS,30904,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,102.81,99.04,959,824,,3,0,SMALL,7337,1999,25,AYS,Y,FENGYUN 1C DEB,1999-025AYS,30904
105,1981-053KG,17026,DEBRIS,COSMOS 1275 DEB,CIS,1981-06-04,PKMTR,,103.99,83.13,1002,892,,3,0,SMALL,7337,1981,53,KG,Y,COSMOS 1275 DEB,1981-053KG,17026
106,1968-002M,29188,DEBRIS,DELTA 1 DEB,US,1968-01-11,AFWTR,,107.80,105.84,1337,913,,3,0,SMALL,7337,1968,2,M,Y,DELTA 1 DEB,1968-002M,29188
107,1965-063AD,29179,DEBRIS,SCOUT B DEB,US,1965-08-10,WLPIS,,121.60,69.22,2368,1137,,3,0,SMALL,7337,1965,63,AD,Y,SCOUT B DEB,1965-063AD,29179
108,1966-040AD,28614,DEBRIS,NIMBUS 2 DEB,US,1966-05-15,AFWTR,,107.27,100.34,1128,1072,,3,0,SMALL,7337,1966,40,AD,Y,NIMBUS 2 DEB,1966-040AD,28614
109,1984-069AF,27913,DEBRIS,COSMOS 1579 COOLANT,CIS,1984-06-29,TTMTR,,103.54,65.05,972,881,,3,0,SMALL,7337,1984,69,AF,Y,COSMOS 1579 COOLANT,1984-069AF,27913
110,1994-029AEK,27755,DEBRIS,PEGASUS DEB,US,1994-05-19,AFWTR,,110.84,81.82,1923,607,,3,0,SMALL,7337,1994,29,AEK,Y,PEGASUS DEB,1994-029AEK,27755
111,2000-055LV,41497,DEBRIS,NOAA 16 DEB,US,2000-09-21,AFWTR,,102.41,98.80,900,846,,3,0,SMALL,7404,2000,55,LV,Y,NOAA 16 DEB,2000-055LV,41497
112,1984-069K,26518,DEBRIS,COSMOS 1579 COOLANT,CIS,1984-06-29,TTMTR,,103.59,65.05,971,886,,3,0,SMALL,7337,1984,69,K,Y,COSMOS 1579 COOLANT,1984-069K,26518
113,1968-091CX,15534,DEBRIS,COSMOS 249 DEB *,CIS,1968-10-20,TTMTR,,101.09,62.61,1101,520,,5,0,SMALL,7337,1968,91,CX,Y,COSMOS 249 DEB *,1968-091CX,15534
114,1978-100E,11177,DEBRIS,SL-14 DEB,CIS,1978-10-26,PKMTR,,120.28,82.53,1711,1676,,3,0,SMALL,7337,1978,100,E,Y,SL-14 DEB,1978-100E,11177
115,1984-069G,26515,DEBRIS,COSMOS 1579 COOLANT,CIS,1984-06-29,TTMTR,,103.64,65.04,979,882,,3,0,SMALL,7495,1984,69,G,Y,COSMOS 1579 COOLANT,1984-069G,26515
116,1984-069U,26647,DEBRIS,COSMOS 1579 COOLANT,CIS,1984-06-29,TTMTR,,103.58,65.05,958,898,,3,0,SMALL,7495,1984,69,U,Y,COSMOS 1579 COOLANT,1984-069U,26647
117,1984-069AE,27912,DEBRIS,COSMOS 1579 COOLANT,CIS,1984-06-29,TTMTR,,103.62,65.04,973,886,,3,0,SMALL,7495,1984,69,AE,Y,COSMOS 1579 COOLANT,1984-069AE,27912
118,1984-069AH,28272,DEBRIS,COSMOS 1579 COOLANT,CIS,1984-06-29,TTMTR,,103.60,65.04,969,888,,3,0,SMALL,7495,1984,69,AH,Y,COSMOS 1579 COOLANT,1984-069AH,28272
119,1968-055R,28669,DEBRIS,DELTA 1 DEB,US,1968-07-04,AFWTR,,115.79,120.54,2406,577,,3,0,SMALL,7495,1968,55,R,Y,DELTA 1 DEB,1968-055R,28669
120,2003-037E,29420,DEBRIS,COSMOS 2400 DEB,CIS,2003-08-19,PKMTR,,115.63,82.46,1501,1468,,3,0,MEDIUM,7495,2003,37,E,Y,COSMOS 2400 DEB,2003-037E,29420
121,1999-025BRT,31363,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,102.86,98.48,1007,781,,3,0,SMALL,7495,1999,25,BRT,Y,FENGYUN 1C DEB,1999-025BRT,31363
122,1960-009D,52,DEBRIS,ECHO 1 DEB (MYLAR OBJ),US,1960-08-12,AFETR,,118.26,47.38,1711,1494,,3,0,,7541,1960,9,D,Y,ECHO 1 DEB (MYLAR OBJ),1960-009D,52
123,1999-025CGA,31775,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,102.88,99.03,934,856,,3,0,SMALL,7541,1999,25,CGA,Y,FENGYUN 1C DEB,1999-025CGA,31775
124,1988-074S,35529,DEBRIS,SCOUT G-1 DEB,US,1988-08-25,AFWTR,,106.43,89.91,1128,994,,3,0,SMALL,7541,1988,74,S,Y,SCOUT G-1 DEB,1988-074S,35529
125,1999-025DXS,36648,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,100.33,97.94,932,616,,3,0,SMALL,7541,1999,25,DXS,Y,FENGYUN 1C DEB,1999-025DXS,36648
126,1999-025EBM,36739,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,99.78,99.01,842,655,,3,0,SMALL,7541,1999,25,EBM,Y,FENGYUN 1C DEB,1999-025EBM,36739
127,1999-025EWK,39542,DEBRIS,FENGYUN 1C DEB,PRC,1999-05-10,TSC,,104.77,98.22,1201,766,,3,0,SMALL,7541,1999,25,EWK,Y,FENGYUN 1C DEB,1999-025EWK,39542
128,1995-015HN,42296,DEBRIS,DMSP 5D-2 F13 DEB,US,1995-03-24,AFWTR,,101.58,98.81,845,821,,3,0,SMALL,7541,1995,15,HN,Y,DMSP 5D-2 F13 DEB,1995-015HN,42296
129,1966-040BR,42438,DEBRIS,NIMBUS 2 DEB,US,1966-05-15,AFWTR,,107.87,100.35,1164,1092,,3,0,SMALL,7541,1966,40,BR,Y,NIMBUS 2 DEB,1966-040BR,42438
130,1974-089FR,42600,DEBRIS,THORAD DELTA 1 DEB,US,1974-11-15,AFWTR,,115.07,101.57,1500,1417,,3,0,SMALL,7541,1974,89,FR,Y,THORAD DELTA 1 DEB,1974-089FR,42600
131,1984-069S,26645,DEBRIS,COSMOS 1579 COOLANT,CIS,1984-06-29,TTMTR,,103.53,65.05,969,883,,3,0,SMALL,7553,1984,69,S,Y,COSMOS 1579 COOLANT,1984-069S,26645
132,2019-039S,45001,DEBRIS,COSMOS 2535 DEB,CIS,2019-07-10,PKMTR,,100.53,97.05,973,595,,3,0,,7563,2019,39,S,Y,COSMOS 2535 DEB,2019-039S,45001
133,2019-039AC,45011,DEBRIS,COSMOS 2535 DEB,CIS,2019-07-10,PKMTR,,98.81,97.05,793,611,,3,0,SMALL,7563,2019,39,AC,Y,COSMOS 2535 DEB,2019-039AC,45011
134,2019-039AF,45014,DEBRIS,COSMOS 2535 DEB,CIS,2019-07-10,PKMTR,,98.33,97.13,770,588,,3,0,SMALL,7563,2019,39,AF,Y,COSMOS 2535 DEB,2019-039AF,45014
