,OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
25107,1990-029G,COSMOS 2070,20555,CIS,114.94,73.98,1464.0,1442.0,MEDIUM,0,1990-04-06,
25108,1990-029F,COSMOS 2069,20554,CIS,114.78,73.98,1463.0,1428.0,MEDIUM,0,1990-04-06,
25109,1990-029E,COSMOS 2068,20553,CIS,114.63,73.99,1463.0,1414.0,MEDIUM,0,1990-04-06,
25110,1990-029D,COSMOS 2067,20552,CIS,114.47,73.98,1463.0,1400.0,MEDIUM,0,1990-04-06,
25111,1990-029C,COSMOS 2066,20551,CIS,114.31,73.98,1462.0,1386.0,MEDIUM,0,1990-04-06,
25112,1990-029B,COSMOS 2065,20550,CIS,115.27,73.98,1475.0,1461.0,MEDIUM,0,1990-04-06,
25113,1990-029A,COSMOS 2064,20549,CIS,115.46,73.98,1490.0,1463.0,MEDIUM,0,1990-04-06,
25114,1990-028B,USA 55,20547,US,93.64,94.09,497.0,408.0,MEDIUM,0,1990-04-05,
25115,1990-026A,COSMOS 2063,20536,CIS,721.5,66.74,35548.0,4990.0,LARGE,0,1990-03-27,
25116,1990-025A,NAVSTAR 19 (USA 54),20533,US,753.77,53.77,21176.0,20940.0,MEDIUM,0,1990-03-26,
25117,1990-023B,SL-8 R/B,20528,CIS,104.87,82.94,1013.0,964.0,LARGE,0,1990-03-20,
25118,1990-023A,COSMOS 2061,20527,CIS,104.93,82.94,1015.0,967.0,LARGE,0,1990-03-20,
25119,1990-021A,INTELSAT 603,20523,ITSO,1447.44,13.72,36028.0,35989.0,LARGE,0,1990-03-14,
25120,1990-019G,USA 53 DEB,20521,US,,,,,,0,1990-02-28,NO LONGER ON ORBIT
25121,1990-019F,USA 53 DEB,20520,US,,,,,,0,1990-02-28,NO LONGER ON ORBIT
25122,1990-019E,USA 53 DEB,20519,US,,,,,,0,1990-02-28,NO LONGER ON ORBIT
25123,1990-019D,USA 53 DEB,20518,US,,,,,,0,1990-02-28,NO LONGER ON ORBIT
25124,1990-019C,USA 53 DEB,20517,US,,,,,,0,1990-02-28,NO LONGER ON ORBIT
25125,1990-019B,USA 53,20516,US,,,,,,0,1990-02-28,NO LONGER ON ORBIT
25126,1990-018B,SL-14 R/B,20511,CIS,97.19,82.52,635.0,613.0,LARGE,0,1990-02-28,
25127,1990-018A,OKEAN 2,20510,CIS,95.29,82.5,538.0,527.0,LARGE,0,1990-02-28,
25128,1990-017B,SL-8 R/B,20509,CIS,104.66,82.95,1010.0,948.0,LARGE,0,1990-02-27,
25129,1990-017A,NADEZHDA 2,20508,CIS,104.77,82.95,1015.0,952.0,LARGE,0,1990-02-27,
25130,1981-053MM,COSMOS 1275 DEB,20505,CIS,99.39,83.15,740.0,718.0,SMALL,0,1981-06-04,
25131,1976-067BX,COSMOS 839 DEB *,20503,CIS,110.67,65.74,1945.0,570.0,SMALL,0,1976-07-08,
25132,1990-016D,SL-12 R/B(2),20502,CIS,1439.71,12.94,36028.0,35686.0,LARGE,0,1990-02-15,
25133,1990-016A,RADUGA 25,20499,CIS,1435.34,12.81,35789.0,35755.0,LARGE,0,1990-02-15,
25134,1990-013D,H-1 R/B,20491,JPN,110.45,99.01,1605.0,891.0,LARGE,0,1990-02-07,
25135,1988-063F,ARIANE 3 DEB,20488,FR,289.97,7.25,15149.0,1119.0,LARGE,0,1988-07-21,
25136,1990-013C,JAS 1B (FUJI 2),20480,JPN,112.2,99.02,1744.0,911.0,MEDIUM,0,1990-02-07,
25137,1990-013B,DEBUT (ORIZURU),20479,JPN,112.15,99.02,1741.0,910.0,MEDIUM,0,1990-02-07,
25138,1990-013A,MOS 1B (MOMO 1B),20478,JPN,103.16,99.28,912.0,904.0,LARGE,0,1990-02-07,
25139,1990-011B,CZ-3 R/B,20474,PRC,450.58,30.39,25908.0,274.0,LARGE,0,1990-02-04,
25140,1990-011A,STTW-4,20473,PRC,1436.61,14.38,35811.0,35782.0,LARGE,0,1990-02-04,
25141,1990-065T,CRRES DEB (CANISTER),20469,US,535.38,17.73,30619.0,307.0,MEDIUM,0,1990-07-25,
25142,1990-010B,SL-14 R/B,20466,CIS,97.09,82.5,634.0,605.0,LARGE,0,1990-01-30,
25143,1990-010A,COSMOS 2058,20465,CIS,95.51,82.49,552.0,535.0,LARGE,0,1990-01-30,
25144,1990-008B,DELTA 2 R/B(1),20453,US,94.33,35.61,592.0,381.0,LARGE,0,1990-01-24,
25145,1990-008A,NAVSTAR 18 (USA 50),20452,US,759.5,54.77,21239.0,21155.0,LARGE,0,1990-01-24,
25146,1990-007D,M-3S2 R/B(2),20451,JPN,,,,,,0,1990-01-24,NO INITIAL ELEMENTS
25147,1990-005H,ARIANE 40 R/B,20443,FR,100.03,98.36,767.0,753.0,LARGE,0,1990-01-22,
25148,1990-005G,OSCAR 19 (LUSAT),20442,ARGN,100.43,98.9,788.0,770.0,MEDIUM,0,1990-01-22,
25149,1990-005F,OSCAR 18 (WEBERSAT),20441,US,100.44,98.9,788.0,771.0,MEDIUM,0,1990-01-22,
25150,1990-005E,OSCAR 17 (DOVE),20440,BRAZ,100.4,98.89,786.0,769.0,MEDIUM,0,1990-01-22,
25151,1990-005D,OSCAR 16 (PACSAT),20439,US,100.44,98.9,787.0,771.0,MEDIUM,0,1990-01-22,
25152,1990-005C,OSCAR 15 (UOSAT 4),20438,UK,100.59,98.85,793.0,780.0,MEDIUM,0,1990-01-22,
25153,1990-005B,OSCAR 14 (UOSAT 3),20437,UK,100.48,98.87,789.0,774.0,MEDIUM,0,1990-01-22,
25154,1990-005A,SPOT 2,20436,FR,97.81,98.65,748.0,560.0,LARGE,0,1990-01-22,
25155,1990-004D,SL-8 DEB,20435,CIS,98.49,74.02,696.0,676.0,SMALL,0,1990-01-18,
25156,1990-004C,SL-8 DEB,20434,CIS,99.42,74.04,741.0,721.0,SMALL,0,1990-01-18,
25157,1990-004B,SL-8 R/B,20433,CIS,100.19,74.04,796.0,739.0,LARGE,0,1990-01-18,
25158,1990-004A,COSMOS 2056,20432,CIS,100.41,74.03,793.0,763.0,LARGE,0,1990-01-18,
25159,1983-020D,SL-12 R/B(2),20413,CIS,5825.51,78.27,160925.0,40812.0,LARGE,0,1983-03-23,
25160,1983-070F,COSMOS 1481 DEB,20412,CIS,704.64,72.44,34954.0,4751.0,MEDIUM,0,1983-07-08,
25161,1990-002C,LEASAT 5 PKM (SSUS-A),20411,US,205.16,27.29,10064.0,225.0,LARGE,0,1990-01-09,
25162,1990-002B,LEASAT 5,20410,US,1445.9,11.19,35995.0,35961.0,LARGE,0,1990-01-09,
25163,1990-001D,SKYNET 4A R/B(PAM-D2),20404,US,563.87,21.63,32151.0,310.0,LARGE,0,1990-01-01,
25164,1990-001B,JCSAT 2,20402,JPN,1461.38,15.61,36534.0,36026.0,LARGE,0,1990-01-01,
25165,1990-001A,SKYNET 4A,20401,UK,1454.57,12.67,36208.0,36087.0,LARGE,0,1990-01-01,
25166,1989-101D,SL-12 R/B(2),20394,CIS,1465.71,13.68,36409.0,36319.0,LARGE,0,1989-12-27,
25167,1989-101A,COSMOS 2054,20391,CIS,1437.23,12.74,35815.0,35803.0,LARGE,0,1989-12-27,
25168,1989-098D,SL-12 R/B(2),20370,CIS,1471.6,14.08,36557.0,36401.0,LARGE,0,1989-12-15,
25169,1989-098A,RADUGA 24,20367,CIS,1436.48,13.01,35804.0,35784.0,LARGE,0,1989-12-15,
25170,1979-053D,OPS 7484 DEB,20364,US,,,,,,0,1979-06-10,NO LONGER ON ORBIT
25171,1989-097A,NAVSTAR 17 (USA 49),20361,US,761.2,56.18,21306.0,21170.0,LARGE,0,1989-12-11,
25172,1970-025QF,THORAD AGENA D DEB,20360,US,102.33,100.43,890.0,847.0,SMALL,0,1970-04-08,
25173,1989-090D,IUS R/B(2),20357,US,1446.87,17.57,37411.0,34583.0,,0,1989-11-23,
25174,1989-090C,IUS R/B(1),20356,US,417.44,27.42,24009.0,240.0,LARGE,0,1989-11-23,
25175,1989-090B,USA 48,20355,US,1429.59,17.24,36857.0,34461.0,,0,1989-11-23,
25176,1976-077FR,DELTA 1 DEB,20349,US,127.03,102.53,2521.0,1464.0,SMALL,0,1976-07-29,
25177,1972-049C,SL-3 DEB,20348,CIS,102.7,81.24,921.0,852.0,SMALL,0,1972-06-30,
25178,1989-061D,USA 40 R/B,20344,US,182.66,57.0,8092.0,480.0,LARGE,0,1989-08-08,
25179,1989-091D,SL-6 R/B(2),20333,CIS,705.18,69.47,33271.0,6460.0,LARGE,0,1989-11-23,
25180,1989-091A,COSMOS 2050,20330,CIS,717.15,64.92,36607.0,3717.0,LARGE,0,1989-11-23,
25181,1989-089D,COBE DEB,20328,US,102.52,98.92,880.0,877.0,MEDIUM,0,1989-11-18,
25182,1977-121BY,COSMOS 970 DEB *,20327,CIS,95.85,65.78,732.0,387.0,SMALL,0,1977-12-21,
25183,1989-089C,COBE DEB,20324,US,101.42,98.71,835.0,817.0,SMALL,0,1989-11-18,
25184,1989-089B,DELTA 1 R/B,20323,US,99.29,97.12,774.0,676.0,LARGE,0,1989-11-18,
25185,1989-089A,COBE,20322,US,102.47,98.89,881.0,870.0,LARGE,0,1989-11-18,
25186,1989-046E,USA 39 DEB,20319,US,,,,,,0,1989-06-14,NO LONGER ON ORBIT
25187,1989-070C,HIMAWARI 4 AKM,20317,JPN,1458.03,13.04,37237.0,35193.0,MEDIUM,0,1989-09-05,
25188,1989-087B,ARIANE 44L R/B,20316,FR,315.41,7.29,17731.0,211.0,LARGE,0,1989-10-27,
25189,1989-087A,INTELSAT 602,20315,ITSO,1454.49,14.06,36168.0,36124.0,LARGE,0,1989-10-27,
25190,1976-077FQ,DELTA 1 DEB,20309,US,119.13,102.58,1796.0,1489.0,SMALL,0,1976-07-29,
25191,1989-080G,SL-14 DEB,20308,CIS,109.55,82.69,1889.0,523.0,SMALL,0,1989-09-28,
25192,1989-086B,SL-14 R/B,20306,CIS,109.4,82.55,1211.0,1187.0,LARGE,0,1989-10-24,
25193,1989-086A,METEOR 3-3,20305,CIS,110.37,82.55,1248.0,1239.0,LARGE,0,1989-10-24,
25194,1989-085A,NAVSTAR 16 (USA 47),20302,US,760.19,54.0,21239.0,21188.0,LARGE,0,1989-10-21,
25195,1988-102J,COSMOS 1980 DEB,20301,CIS,101.81,71.0,855.0,834.0,SMALL,0,1988-11-23,
25196,1989-084D,IUS R/B(2),20300,US,,,,,,0,1989-10-18,HELIOCENTRIC ORBIT (SUN)
25197,1987-020DP,COSMOS 1823 DEB,20285,CIS,117.03,73.64,1612.0,1483.0,SMALL,0,1987-02-20,
25198,1985-094X,COSMOS 1691 DEB,20284,CIS,116.94,83.19,1724.0,1363.0,SMALL,0,1985-10-09,
25199,1976-067BW,COSMOS 839 DEB,20283,CIS,115.41,65.71,1976.0,972.0,SMALL,0,1976-07-08,
25200,1989-080B,MAGION 2,20281,CZCH,114.1,82.61,2331.0,498.0,MEDIUM,0,1989-09-28,
25201,1989-081D,SL-12 R/B(2),20266,CIS,1431.43,12.4,35810.0,35580.0,LARGE,0,1989-09-28,
25202,1989-081A,GORIZONT 19,20263,CIS,1434.93,12.59,35786.0,35742.0,LARGE,0,1989-09-28,
25203,1989-080C,SL-14 R/B,20262,CIS,115.18,82.59,2428.0,499.0,LARGE,0,1989-09-28,
25204,1989-080A,INTERCOSMOS 24,20261,CIS,114.4,82.61,2358.0,497.0,LARGE,0,1989-09-28,
25205,1989-077A,FLTSATCOM 8 (USA 46),20253,US,1436.21,12.55,35819.0,35759.0,LARGE,0,1989-09-25,
25206,1989-074G,SL-14 R/B,20238,CIS,114.71,82.59,1474.0,1411.0,LARGE,0,1989-09-14,
25207,1989-074F,COSMOS 2043,20237,CIS,113.97,82.58,1411.0,1405.0,LARGE,0,1989-09-14,
25208,1989-074E,COSMOS 2042,20236,CIS,113.9,82.59,1410.0,1401.0,LARGE,0,1989-09-14,
25209,1989-074D,COSMOS 2041,20235,CIS,113.85,82.59,1410.0,1396.0,LARGE,0,1989-09-14,
25210,1989-074C,COSMOS 2040,20234,CIS,114.05,82.59,1415.0,1409.0,LARGE,0,1989-09-14,
25211,1989-074B,COSMOS 2039,20233,CIS,113.72,82.58,1408.0,1386.0,LARGE,0,1989-09-14,
25212,1989-074A,COSMOS 2038,20232,CIS,113.8,82.57,1410.0,1391.0,LARGE,0,1989-09-14,
25213,1989-053C,ARIANE 3 DEB,20229,FR,620.24,6.34,35016.0,411.0,LARGE,0,1989-07-12,
25214,1989-072B,TITAN 2 R/B,20221,US,,,,,,0,1989-09-06,NO LONGER ON ORBIT
25215,1989-072A,USA 45,20220,US,,,,,,0,1989-09-06,NO LONGER ON ORBIT
25216,1989-070A,HIMAWARI 4 (GMS 4),20217,JPN,1478.26,15.03,36803.0,36412.0,LARGE,0,1989-09-05,
25217,1989-069D,TITAN 34D TRANSTAGE R/B,20205,US,1422.24,11.68,35808.0,35222.0,,0,1989-09-04,
25218,1989-069B,USA 44,20203,US,1452.78,14.54,36157.0,36068.0,,0,1989-09-04,
25219,1989-069A,USA 43,20202,US,1460.28,13.37,36336.0,36181.0,,0,1989-09-04,
25220,1989-068B,SL-14 R/B,20197,CIS,116.06,73.57,1522.0,1485.0,LARGE,0,1989-08-28,
25221,1989-068A,COSMOS 2037,20196,CIS,116.08,73.57,1523.0,1485.0,LARGE,0,1989-08-28,
25222,1989-067A,SIRIUS W (MARCOPOLO 1),20193,SWED,1451.77,14.74,36118.0,36067.0,LARGE,0,1989-08-27,
25223,1989-064A,NAVSTAR 15 (USA 42),20185,US,773.83,54.65,21577.0,21508.0,LARGE,0,1989-08-18,
25224,1961-015MK,THOR ABLESTAR DEB,20174,US,108.41,67.06,1516.0,791.0,SMALL,0,1961-06-29,
25225,1989-061C,USA 41,20172,US,,,,,,0,1989-08-08,NO LONGER ON ORBIT
25226,1989-062C,ARIANE 44LP R/B,20170,FR,578.83,7.69,32886.0,372.0,LARGE,0,1989-08-08,
25227,1989-062B,HIPPARCOS,20169,ESA,636.2,6.55,35745.0,505.0,LARGE,0,1989-08-08,
25228,1989-062A,TVSAT 2,20168,GER,1442.14,14.7,35916.0,35893.0,LARGE,0,1989-08-08,
25229,1989-061B,USA 40,20167,US,,,,,,0,1989-08-08,NO LONGER ON ORBIT
25230,1963-030H,DASH 2 DEB *,20153,US,163.27,89.45,5828.0,1206.0,SMALL,0,1963-07-19,
25231,1989-059B,SL-8 R/B,20150,CIS,104.66,82.94,999.0,958.0,LARGE,0,1989-07-25,
25232,1989-059A,COSMOS 2034,20149,CIS,104.83,82.94,1011.0,962.0,LARGE,0,1989-07-25,
25233,1965-027BD,OPS 4682 DEB,20131,US,110.77,90.25,1288.0,1236.0,SMALL,0,1965-04-03,
25234,1989-080E,SL-14 DEB,20129,CIS,111.26,82.5,2023.0,546.0,SMALL,0,1989-09-28,
25235,1988-063E,ARIANE 3 DEB,20127,FR,613.28,7.83,34636.0,430.0,LARGE,0,1988-07-21,
25236,1989-053A,OLYMPUS 1,20122,ESA,1420.62,12.74,35551.0,35415.0,LARGE,0,1989-07-12,
25237,1989-052D,SL-12 R/B(2),20110,CIS,1397.23,11.24,35155.0,34889.0,LARGE,0,1989-07-05,
25238,1989-052A,GORIZONT 18,20107,CIS,1448.61,12.89,36183.0,35880.0,LARGE,0,1989-07-05,
25239,1989-050B,SL-8 R/B,20104,CIS,104.53,82.95,1004.0,941.0,LARGE,0,1989-07-04,
25240,1989-050A,NADEZHDA 1,20103,CIS,104.74,82.96,1010.0,955.0,LARGE,0,1989-07-04,
25241,1965-108AC,TITAN 3C TRANSTAGE DEB,20102,US,523.98,27.02,29704.0,599.0,SMALL,0,1965-12-21,
25242,1981-053ML,COSMOS 1275 DEB,20100,CIS,107.2,82.89,1225.0,969.0,SMALL,0,1981-06-04,
25243,1971-015DU,COSMOS 397 DEB,20090,CIS,101.69,65.67,1164.0,514.0,SMALL,0,1971-02-25,
25244,1981-053MK,COSMOS 1275 DEB,20089,CIS,102.15,82.75,894.0,827.0,SMALL,0,1981-06-04,
25245,1976-077FP,DELTA 1 DEB,20088,US,117.38,102.47,1631.0,1496.0,SMALL,0,1976-07-29,
25246,1981-053MJ,COSMOS 1275 DEB,20087,CIS,104.4,82.99,1041.0,891.0,SMALL,0,1981-06-04,
25247,1989-048D,SL-12 R/B(2),20086,CIS,1471.05,13.6,36561.0,36375.0,LARGE,0,1989-06-21,
25248,1989-048A,RADUGA 1-1,20083,CIS,1458.86,13.21,36314.0,36147.0,LARGE,0,1989-06-21,
25249,1989-039H,SL-12 R/B(AUX MOTOR),20082,CIS,325.51,65.0,17986.0,608.0,MEDIUM,0,1989-05-31,
25250,1989-039G,SL-12 R/B(AUX MOTOR),20081,CIS,323.47,64.83,17958.0,504.0,MEDIUM,0,1989-05-31,
25251,1989-046D,IUS R/B(2),20069,US,1421.45,12.57,35681.0,35318.0,,0,1989-06-14,
25252,1989-046C,IUS R/B(1),20068,US,,,,,,0,1989-06-14,NO LONGER ON ORBIT
25253,1989-046B,TITAN 4 R/B,20067,US,,,,,,0,1989-06-14,NO LONGER ON ORBIT
25254,1989-046A,USA 39,20066,US,1457.19,13.25,36208.0,36189.0,,0,1989-06-14,
25255,1989-044A,NAVSTAR 14 (USA 38),20061,US,762.48,53.58,21336.0,21201.0,LARGE,0,1989-06-10,
25256,1976-077FN,DELTA 1 DEB,20051,US,118.55,102.49,1739.0,1493.0,SMALL,0,1976-07-29,
25257,1965-027BC,OPS 4682 DEB,20048,US,110.67,90.27,1283.0,1232.0,SMALL,0,1965-04-03,
25258,1989-042B,SL-8 R/B,20046,CIS,104.46,82.94,1001.0,937.0,LARGE,0,1989-06-07,
25259,1989-042A,COSMOS 2026,20045,CIS,104.63,82.94,1006.0,948.0,LARGE,0,1989-06-07,
25260,1989-039F,SL-12 DEB,20044,CIS,675.41,65.21,19167.0,19076.0,MEDIUM,0,1989-05-31,
25261,1989-041B,DFS 1,20041,GER,1430.43,14.21,35738.0,35613.0,LARGE,0,1989-06-05,
25262,1989-041A,SUPERBIRD A,20040,JPN,1443.53,12.72,35951.0,35913.0,LARGE,0,1989-06-05,
25263,1977-121BW,COSMOS 970 DEB *,20032,CIS,100.72,65.66,1067.0,518.0,SMALL,0,1977-12-21,
25264,1965-027BB,OPS 4682 DEB,20031,US,110.97,90.24,1294.0,1248.0,SMALL,0,1965-04-03,
25265,1976-067BU,COSMOS 839 DEB *,20030,CIS,117.84,65.68,2221.0,946.0,SMALL,0,1976-07-08,
25266,1978-026HS,DELTA 1 DEB,20029,US,99.8,98.61,792.0,707.0,SMALL,0,1978-03-05,
25267,1989-039E,SL-12 R/B(2),20028,CIS,674.52,65.18,19121.0,19077.0,LARGE,0,1989-05-31,
25268,1989-039C,COSMOS 2024 (ETALON 2),20026,CIS,675.41,65.21,19172.0,19071.0,LARGE,0,1989-05-31,
25269,1989-039B,COSMOS 2023 (GLONASS),20025,CIS,675.73,65.23,19179.0,19081.0,LARGE,0,1989-05-31,
25270,1989-039A,COSMOS 2022 (GLONASS),20024,CIS,675.73,65.21,19151.0,19109.0,LARGE,0,1989-05-31,
25271,1978-100AQ,SL-14 DEB,20016,CIS,109.03,82.87,1502.0,863.0,SMALL,0,1978-10-26,
25272,1976-067BT,COSMOS 839 DEB,20014,CIS,115.48,65.9,2002.0,952.0,SMALL,0,1976-07-08,
25273,1976-077FM,DELTA 1 DEB,20012,US,111.5,102.05,1357.0,1234.0,SMALL,0,1976-07-29,
25274,1968-091DN,COSMOS 249 DEB,20011,CIS,110.01,62.22,1717.0,738.0,SMALL,0,1968-10-20,
25275,1978-026HR,DELTA 1 DEB,20008,US,103.67,98.89,1078.0,786.0,SMALL,0,1978-03-05,
25276,1989-035C,TITAN 34D TRANSTAGE R/B,19983,US,1448.25,8.03,40456.0,31592.0,,0,1989-05-10,
25277,1962-010H,MIDAS 5 DEB,19981,US,152.71,86.68,3392.0,2780.0,MEDIUM,0,1962-10-26,
25278,1989-035B,TITAN 34D R/B(1),19977,US,,,,,,0,1989-05-10,NO LONGER ON ORBIT
25279,1989-035A,USA 37,19976,US,1436.09,7.93,39702.0,31871.0,,0,1989-05-10,
25280,1989-033D,IUS R/B(2),19971,US,,,,,,0,1989-05-04,VENUS ORBIT
25281,1989-033C,IUS R/B(1),19970,US,347.67,27.92,19687.0,314.0,LARGE,0,1989-05-04,
25282,1965-027BA,OPS 4682 DEB,19964,US,111.05,90.26,1291.0,1259.0,SMALL,0,1965-04-03,
25283,1961-015MJ,THOR ABLESTAR DEB *,19961,US,104.48,65.64,1091.0,849.0,SMALL,0,1961-06-29,
25284,1970-091AY,COSMOS 375 DEB,19960,CIS,109.47,62.91,1854.0,551.0,SMALL,0,1970-10-30,
25285,1965-027AZ,OPS 4682 DEB,19954,US,110.37,90.38,1266.0,1221.0,SMALL,0,1965-04-03,
25286,1985-056Q,ARIANE 1 DEB,19951,FR,632.99,7.56,35282.0,804.0,MEDIUM,0,1985-07-02,
